message_id,conversation_id,user_id,timestamp,message_text,is_user_message,message_length
msg_0000295,conv_000100,system,2025-08-08 01:56:07.481404,My subscription is not working.,False,36
msg_0000296,conv_000101,user_00551,2025-07-22 16:14:07.481404,"Hello, I need help with billing.",True,21
msg_0000297,conv_000102,user_00761,2025-09-15 03:12:51.481404,I forgot my password.,True,34
msg_0000298,conv_000102,system,2025-09-15 03:18:10.481404,I'm having trouble with dashboard.,False,24
msg_0000299,conv_000103,user_00907,2025-08-18 18:52:01.481404,Is there a way to invite friends in the app?,True,31
msg_0000300,conv_000103,system,2025-08-18 18:53:31.481404,I forgot my password.,False,38
msg_0000301,conv_000103,user_00907,2025-08-18 18:57:11.481404,The app is working great!,True,31
msg_0000302,conv_000104,user_00975,2025-08-05 15:59:11.481404,My subscription is not working.,True,43
msg_0000303,conv_000104,system,2025-08-05 15:59:27.481404,Is there documentation for billing?,False,32
msg_0000304,conv_000104,user_00975,2025-08-05 16:00:16.481404,The app is working great!,True,27
msg_0000305,conv_000104,system,2025-08-05 16:00:22.481404,Can you help me with payment?,False,34
msg_0000306,conv_000104,user_00975,2025-08-05 16:01:04.481404,When will reports be available?,True,34
msg_0000307,conv_000104,system,2025-08-05 16:02:36.481404,Can you help me with upload?,False,22
msg_0000308,conv_000104,user_00975,2025-08-05 16:04:10.481404,Can you help me with upload?,True,34
msg_0000309,conv_000104,system,2025-08-05 16:08:33.481404,"Hello, I need help with settings.",False,39
msg_0000310,conv_000105,user_00456,2025-08-01 10:26:29.481404,The performance has been slow recently.,True,24
msg_0000311,conv_000105,system,2025-08-01 10:27:02.481404,When will messaging be available?,False,35
msg_0000312,conv_000105,user_00456,2025-08-01 10:30:09.481404,Thank you for your help!,True,25
msg_0000313,conv_000106,user_00924,2025-09-10 02:44:48.481404,How do I cancel my account?,True,25
msg_0000314,conv_000106,system,2025-09-10 02:45:19.481404,The app is working great!,False,22
msg_0000315,conv_000107,user_00992,2025-07-21 08:54:11.481404,Is there a way to invite friends in the app?,True,21
msg_0000316,conv_000107,system,2025-07-21 09:03:08.481404,I have a question about my account.,False,31
msg_0000317,conv_000107,user_00992,2025-07-21 09:18:12.481404,I have a suggestion for improvement.,True,38
msg_0000318,conv_000107,system,2025-07-21 09:22:04.481404,I'd like to report a bug in settings.,False,27
msg_0000319,conv_000108,user_00655,2025-09-05 11:33:47.481404,How much does enterprise cost?,True,31
msg_0000320,conv_000108,system,2025-09-05 11:34:14.481404,Is there documentation for billing?,False,36
msg_0000321,conv_000108,user_00655,2025-09-05 11:34:16.481404,The app is working great!,True,28
msg_0000322,conv_000109,user_00129,2025-09-23 21:55:45.481404,Is there documentation for messaging?,True,24
msg_0000323,conv_000109,system,2025-09-23 21:57:40.481404,My subscription is not working.,False,23
msg_0000324,conv_000110,user_00568,2025-07-29 14:52:49.481404,My subscription is not working.,True,34
msg_0000325,conv_000110,system,2025-07-29 14:53:18.481404,I'd like to report a bug in search.,False,22
msg_0000326,conv_000110,user_00568,2025-07-29 14:54:27.481404,My subscription is not working.,True,36
msg_0000327,conv_000110,system,2025-07-29 14:54:57.481404,How much does enterprise cost?,False,40
msg_0000328,conv_000111,user_00808,2025-10-04 22:32:27.481404,Can you help me with download?,True,41
msg_0000329,conv_000111,system,2025-10-04 22:32:32.481404,Can you help me with sync?,False,24
msg_0000330,conv_000111,user_00808,2025-10-04 22:34:29.481404,I'd like to report a bug in dashboard.,True,36
msg_0000331,conv_000111,system,2025-10-04 22:37:00.481404,The performance has been slow recently.,False,24
msg_0000332,conv_000111,user_00808,2025-10-04 22:39:35.481404,The performance has been slow recently.,True,36
msg_0000333,conv_000112,user_00554,2025-08-02 20:14:06.481404,Can you explain how to use search?,True,24
msg_0000334,conv_000112,system,2025-08-02 20:15:14.481404,Could you add support for invite friends?,False,31
msg_0000335,conv_000112,user_00554,2025-08-02 20:21:45.481404,That solved my problem.,True,22
msg_0000336,conv_000112,system,2025-08-02 20:23:26.481404,When will notifications be available?,False,32
msg_0000337,conv_000112,user_00554,2025-08-02 20:28:35.481404,The performance has been slow recently.,True,35
msg_0000338,conv_000113,user_00135,2025-07-10 22:46:17.481404,Thank you for your help!,True,32
msg_0000339,conv_000113,system,2025-07-10 22:49:50.481404,The performance has been slow recently.,False,42
msg_0000340,conv_000114,user_00179,2025-08-04 06:27:29.481404,I have a question about my account.,True,26
msg_0000341,conv_000114,system,2025-08-04 06:28:42.481404,Could you add support for create report?,False,32
msg_0000342,conv_000114,user_00179,2025-08-04 06:29:02.481404,Is there documentation for reports?,True,39
msg_0000343,conv_000114,system,2025-08-04 06:30:37.481404,Could you add support for change settings?,False,37
msg_0000344,conv_000114,user_00179,2025-08-04 06:33:03.481404,How do I cancel my account?,True,27
msg_0000345,conv_000115,user_00117,2025-09-19 21:37:57.481404,When will billing be available?,True,32
msg_0000346,conv_000115,system,2025-09-19 21:38:09.481404,Could you add support for create report?,False,24
msg_0000347,conv_000116,user_00526,2025-09-05 03:27:06.481404,Could you add support for change settings?,True,35
msg_0000348,conv_000117,user_00630,2025-07-13 17:13:37.481404,"Hello, I need help with search.",True,35
msg_0000349,conv_000117,system,2025-07-13 17:36:11.481404,I have a suggestion for improvement.,False,31
msg_0000350,conv_000117,user_00630,2025-07-13 17:36:34.481404,How do I cancel my account?,True,36
msg_0000351,conv_000117,system,2025-07-13 17:39:38.481404,I have a question about my account.,False,34
msg_0000352,conv_000117,user_00630,2025-07-13 17:42:34.481404,I'm having trouble with billing.,True,24
msg_0000353,conv_000118,user_00032,2025-07-15 09:52:03.481404,Can you help me with payment?,True,27
msg_0000354,conv_000118,system,2025-07-15 10:08:03.481404,The app is working great!,False,30
msg_0000355,conv_000119,user_00503,2025-09-16 16:21:16.481404,The performance has been slow recently.,True,25
msg_0000356,conv_000119,system,2025-09-16 16:21:48.481404,"Hello, I need help with billing.",False,21
msg_0000357,conv_000119,user_00503,2025-09-16 16:36:10.481404,I love the new update!,True,25
msg_0000358,conv_000119,system,2025-09-16 16:38:06.481404,My subscription is not working.,False,33
msg_0000359,conv_000120,user_00152,2025-07-15 21:09:42.481404,"Hello, I need help with notifications.",True,36
msg_0000360,conv_000120,system,2025-07-15 21:13:57.481404,How much does enterprise cost?,False,37
msg_0000361,conv_000120,user_00152,2025-07-15 21:18:03.481404,I have a question about my account.,True,24
msg_0000362,conv_000120,system,2025-07-15 21:19:10.481404,How much does enterprise cost?,False,37
msg_0000363,conv_000120,user_00152,2025-07-15 21:20:52.481404,The performance has been slow recently.,True,35
msg_0000364,conv_000120,system,2025-07-15 21:24:15.481404,Is there documentation for dashboard?,False,34
msg_0000365,conv_000121,user_00562,2025-09-16 15:35:22.481404,Can you help me with sync?,True,44
msg_0000366,conv_000122,user_00465,2025-08-27 14:14:14.481404,How do I cancel my account?,True,37
msg_0000367,conv_000122,system,2025-08-27 14:15:12.481404,I have a question about my account.,False,27
msg_0000368,conv_000123,user_00671,2025-09-10 16:55:28.481404,I'm having trouble with dashboard.,True,27
msg_0000369,conv_000123,system,2025-09-10 16:55:59.481404,How much does premium cost?,False,38
msg_0000370,conv_000124,user_00424,2025-08-11 09:55:02.481404,I'd like to report a bug in settings.,True,27
msg_0000371,conv_000124,system,2025-08-11 09:59:44.481404,Is there a way to upgrade plan in the app?,False,27
msg_0000372,conv_000124,user_00424,2025-08-11 10:04:03.481404,I have a question about my account.,True,31
msg_0000373,conv_000124,system,2025-08-11 10:05:35.481404,Can you help me with sync?,False,42
msg_0000374,conv_000124,user_00424,2025-08-11 10:09:49.481404,How do I cancel my account?,True,36
msg_0000375,conv_000125,user_00321,2025-08-19 22:37:37.481404,"Hello, I need help with messaging.",True,25
msg_0000376,conv_000126,user_00157,2025-09-14 04:35:43.481404,Could you add support for export data?,True,31
msg_0000377,conv_000126,system,2025-09-14 04:36:20.481404,Could you add support for create report?,False,27
msg_0000378,conv_000126,user_00157,2025-09-14 04:37:25.481404,I'm having trouble with dashboard.,True,24
msg_0000379,conv_000127,user_00096,2025-08-20 10:28:50.481404,I love the new update!,True,27
msg_0000380,conv_000127,system,2025-08-20 10:33:59.481404,I forgot my password.,False,35
msg_0000381,conv_000127,user_00096,2025-08-20 10:38:17.481404,My subscription is not working.,True,44
msg_0000382,conv_000127,system,2025-08-20 10:40:34.481404,I'm having trouble with messaging.,False,34
msg_0000383,conv_000127,user_00096,2025-08-20 10:42:23.481404,I have a suggestion for improvement.,True,27
msg_0000384,conv_000127,system,2025-08-20 10:42:38.481404,I have a suggestion for improvement.,False,41
msg_0000385,conv_000128,user_00134,2025-09-01 12:33:31.481404,The app is working great!,True,39
msg_0000386,conv_000128,system,2025-09-01 12:33:32.481404,The performance has been slow recently.,False,27
msg_0000387,conv_000129,user_00687,2025-07-21 09:01:12.481404,I have a question about my account.,True,23
msg_0000388,conv_000130,user_00434,2025-10-01 18:54:41.481404,I'd like to report a bug in settings.,True,36
msg_0000389,conv_000130,system,2025-10-01 18:54:48.481404,How much does basic cost?,False,21
msg_0000390,conv_000130,user_00434,2025-10-01 18:55:00.481404,I'm having trouble with notifications.,True,36
msg_0000391,conv_000130,system,2025-10-01 18:57:11.481404,I'd like to report a bug in reports.,False,24
msg_0000392,conv_000130,user_00434,2025-10-01 18:58:30.481404,I forgot my password.,True,36
msg_0000393,conv_000131,user_00107,2025-09-03 15:01:34.481404,That solved my problem.,True,28
msg_0000394,conv_000131,system,2025-09-03 15:02:07.481404,The app is working great!,False,25
msg_0000395,conv_000131,user_00107,2025-09-03 15:19:59.481404,Thank you for your help!,True,44
msg_0000396,conv_000131,system,2025-09-03 15:24:43.481404,My subscription is not working.,False,38
msg_0000397,conv_000131,user_00107,2025-09-03 15:25:44.481404,I'm having trouble with notifications.,True,21
msg_0000398,conv_000132,user_00230,2025-09-29 18:27:36.481404,My subscription is not working.,True,22
msg_0000399,conv_000132,system,2025-09-29 18:27:38.481404,I have a question about my account.,False,33
msg_0000400,conv_000132,user_00230,2025-09-29 18:28:39.481404,"Hello, I need help with billing.",True,27
msg_0000401,conv_000132,system,2025-09-29 18:31:54.481404,I'd like to report a bug in settings.,False,23
msg_0000402,conv_000133,user_00781,2025-08-05 13:16:05.481404,I forgot my password.,True,31
msg_0000403,conv_000133,system,2025-08-05 13:19:35.481404,I'd like to report a bug in messaging.,False,37
msg_0000404,conv_000133,user_00781,2025-08-05 13:20:22.481404,That solved my problem.,True,36
msg_0000405,conv_000133,system,2025-08-05 13:21:12.481404,How do I cancel my account?,False,35
msg_0000406,conv_000133,user_00781,2025-08-05 13:23:08.481404,I have a suggestion for improvement.,True,45
msg_0000407,conv_000134,user_00839,2025-09-07 20:54:18.481404,Could you add support for change settings?,True,32
msg_0000408,conv_000135,user_00624,2025-09-11 08:57:55.481404,Could you add support for change settings?,True,21
msg_0000409,conv_000136,user_00781,2025-08-08 12:13:40.481404,My subscription is not working.,True,38
msg_0000410,conv_000136,system,2025-08-08 12:13:49.481404,Is there a way to create report in the app?,False,28
msg_0000411,conv_000136,user_00781,2025-08-08 12:19:06.481404,I'd like to report a bug in billing.,True,31
msg_0000412,conv_000137,user_00147,2025-09-02 11:47:07.481404,I have a question about my account.,True,34
msg_0000413,conv_000137,system,2025-09-02 11:48:06.481404,"Hello, I need help with reports.",False,32
msg_0000414,conv_000137,user_00147,2025-09-02 11:51:39.481404,I'm having trouble with dashboard.,True,24
msg_0000415,conv_000138,user_00996,2025-07-12 11:33:09.481404,Can you help me with download?,True,31
msg_0000416,conv_000138,system,2025-07-12 11:33:22.481404,I have a question about my account.,False,41
msg_0000417,conv_000138,user_00996,2025-07-12 11:33:44.481404,My subscription is not working.,True,41
msg_0000418,conv_000139,user_00430,2025-08-22 13:31:46.481404,I have a suggestion for improvement.,True,43
msg_0000419,conv_000139,system,2025-08-22 13:36:30.481404,The performance has been slow recently.,False,31
msg_0000420,conv_000139,user_00430,2025-08-22 13:39:07.481404,Is there a way to invite friends in the app?,True,34
msg_0000421,conv_000140,user_00333,2025-09-22 22:17:34.481404,Could you add support for invite friends?,True,27
msg_0000422,conv_000140,system,2025-09-22 22:17:35.481404,I love the new update!,False,22
msg_0000423,conv_000141,user_00633,2025-07-14 08:07:00.481404,How much does premium cost?,True,38
msg_0000424,conv_000141,system,2025-07-14 08:07:41.481404,Thank you for your help!,False,23
msg_0000425,conv_000141,user_00633,2025-07-14 08:08:35.481404,Can you help me with upload?,True,25
msg_0000426,conv_000141,system,2025-07-14 08:10:07.481404,Is there documentation for settings?,False,40
msg_0000427,conv_000141,user_00633,2025-07-14 08:12:37.481404,I have a question about my account.,True,23
msg_0000428,conv_000141,system,2025-07-14 08:15:18.481404,Thank you for your help!,False,34
msg_0000429,conv_000141,user_00633,2025-07-14 08:16:58.481404,How much does premium cost?,True,22
msg_0000430,conv_000141,system,2025-07-14 08:18:16.481404,"Hello, I need help with reports.",False,38
msg_0000431,conv_000142,user_00498,2025-09-06 10:43:27.481404,Is there a way to upgrade plan in the app?,True,31
msg_0000432,conv_000142,system,2025-09-06 10:50:03.481404,The performance has been slow recently.,False,41
msg_0000433,conv_000142,user_00498,2025-09-06 10:56:07.481404,I'd like to report a bug in dashboard.,True,41
msg_0000434,conv_000142,system,2025-09-06 10:58:04.481404,I'm having trouble with search.,False,24
msg_0000435,conv_000143,user_00525,2025-07-20 13:19:22.481404,The app is working great!,True,36
msg_0000436,conv_000143,system,2025-07-20 13:19:44.481404,How much does basic cost?,False,36
msg_0000437,conv_000143,user_00525,2025-07-20 13:19:46.481404,I forgot my password.,True,35
